,ticker,time,timestamp,price,open,high,low,close,volume,vwap,Nasdaq_price,Nasdaq_volume
2147,AAPL,2017-09-21T17:38:00,1506029880,153.01,153,153.02,153,153.01,2850,153.00412,144.49,100
2148,AAPL,2017-09-21T17:37:00,1506029820,153.005,153.01,153.01,153,153,3175,153.00157,144.5,200
2149,AAPL,2017-09-21T17:36:00,1506029760,153.01,153.01,153.01,153.01,153.01,893,153.01,144.5,0
2150,AAPL,2017-09-21T17:35:00,1506029700,153.055,153.05,153.06,153.05,153.05,1100,153.05185,144.5,0
2151,AAPL,2017-09-21T17:34:00,1506029640,153.01,153.01,153.01,153.01,153.01,309,153.01,144.485,323
2152,AAPL,2017-09-21T17:32:00,1506029520,153.01,153.01,153.01,153.01,153.01,200,153.01,144.485,0
2153,AAPL,2017-09-21T17:31:00,1506029460,153.03,153.05,153.05,153.01,153.05,1192,153.03094,144.485,0
2154,AAPL,2017-09-21T17:27:00,1506029220,153.04,153.05,153.05,153.03,153.03,1580,153.0462,144.485,0
2155,AAPL,2017-09-21T17:26:00,1506029160,153.055,153.01,153.1,153.01,153.1,610,153.03131,144.48,360
2156,AAPL,2017-09-21T17:25:00,1506029100,153.055,153.06,153.06,153.05,153.05,7900,153.05444,144.48,0
2157,AAPL,2017-09-21T17:24:00,1506029040,153.12,153.14,153.14,153.1,153.1,2700,153.11926,144.48,0
2158,AAPL,2017-09-21T17:23:00,1506028980,153.115,153.11,153.12,153.11,153.12,703,153.11431,144.48,0
2159,AAPL,2017-09-21T17:21:00,1506028860,153.135,153.15,153.15,153.12,153.12,782,153.13946,144.48,0
2160,AAPL,2017-09-21T17:18:00,1506028680,153.15,153.15,153.15,153.15,153.15,200,153.15,144.48,0
2161,AAPL,2017-09-21T17:17:00,1506028620,153.14,153.18,153.18,153.1,153.1,902,153.13,144.48,0
2162,AAPL,2017-09-21T17:16:00,1506028560,153.2,153.2,153.2,153.2,153.2,0,153.2,144.48,0
2163,AAPL,2017-09-21T17:15:00,1506028500,153.165,153.2,153.2,153.13,153.13,1435,153.15934,144.48,0
2164,AAPL,2017-09-21T17:14:00,1506028440,153.16,153.16,153.16,153.16,153.16,175,153.16,144.48,0
2165,AAPL,2017-09-21T17:13:00,1506028380,153.21,153.21,153.25,153.17,153.25,1669,153.20784,144.48,0
2166,AAPL,2017-09-21T17:12:00,1506028320,153.25,153.25,153.25,153.25,153.25,0,153.25,144.48,0
2167,AAPL,2017-09-21T17:11:00,1506028260,153.26,153.27,153.27,153.25,153.25,1469,153.25749,144.48,0
2168,AAPL,2017-09-21T17:09:00,1506028140,153.32,153.3,153.39,153.25,153.39,57101,153.386,144.48,0
2169,AAPL,2017-09-21T17:08:00,1506028080,153.345,153.34,153.35,153.34,153.35,371,153.34461,144.485,2800
2170,AAPL,2017-09-21T17:02:00,1506027720,153.3,153.3,153.3,153.3,153.3,0,153.3,144.485,0
2171,AAPL,2017-09-21T16:59:00,1506027540,153.33,153.33,153.33,153.33,153.33,0,153.33,144.485,0
2172,AAPL,2017-09-21T16:56:00,1506027360,153.35,153.35,153.35,153.35,153.35,0,153.35,144.485,0
2173,AAPL,2017-09-21T16:55:00,1506027300,153.35,153.35,153.35,153.35,153.35,0,153.35,144.56,5000
2174,AAPL,2017-09-21T16:52:00,1506027120,153.35,153.35,153.35,153.35,153.35,400,153.35,144.56,0
2175,AAPL,2017-09-21T16:50:00,1506027000,153.34,153.34,153.34,153.34,153.34,183,153.34,144.56,0
2176,AAPL,2017-09-21T16:47:00,1506026820,153.3,153.3,153.3,153.3,153.3,0,153.3,144.56,0
2177,AAPL,2017-09-21T16:44:00,1506026640,153.37,153.37,153.37,153.37,153.37,263,153.37,144.56,0
2178,AAPL,2017-09-21T16:42:00,1506026520,153.365,153.35,153.38,153.35,153.38,1248,153.3524,144.56,0
2179,AAPL,2017-09-21T16:41:00,1506026460,153.32,153.3,153.34,153.3,153.34,300,153.31333,144.56,0
2180,AAPL,2017-09-21T16:40:00,1506026400,153.26,153.26,153.26,153.26,153.26,200,153.26,144.56,0
2181,AAPL,2017-09-21T16:37:00,1506026220,153.26,153.26,153.26,153.26,153.26,0,153.26,144.52,400
2182,AAPL,2017-09-21T16:36:00,1506026160,153.3,153.3,153.3,153.3,153.3,300,153.3,144.52,0
2183,AAPL,2017-09-21T16:35:00,1506026100,153.3,153.3,153.3,153.3,153.3,500,153.3,144.52,0
2184,AAPL,2017-09-21T16:34:00,1506026040,153.3,153.3,153.3,153.3,153.3,0,153.3,144.52,200
2185,AAPL,2017-09-21T16:33:00,1506025980,153.31,153.31,153.31,153.31,153.31,274,153.31,144.55,100
2186,AAPL,2017-09-21T16:32:00,1506025920,153.29,153.29,153.29,153.29,153.29,0,153.29,144.55,0
2187,AAPL,2017-09-21T16:31:00,1506025860,153.26,153.26,153.26,153.26,153.26,8310,153.26,144.52,783
2188,AAPL,2017-09-21T16:30:00,1506025800,153.3,153.3,153.3,153.3,153.3,200,153.3,144.545,13500
2189,AAPL,2017-09-21T16:29:00,1506025740,153.3,153.3,153.3,153.3,153.3,820,153.3,144.545,0
2190,AAPL,2017-09-21T16:28:00,1506025680,153.31,153.31,153.31,153.31,153.31,0,153.31,144.545,0
2191,AAPL,2017-09-21T16:26:00,1506025560,153.34,153.34,153.34,153.34,153.34,200,153.34,144.545,0
2192,AAPL,2017-09-21T16:25:00,1506025500,153.31,153.31,153.31,153.31,153.31,550,153.31,144.545,0
2193,AAPL,2017-09-21T16:23:00,1506025380,153.35,153.35,153.35,153.35,153.35,453,153.35,144.5,2789
2194,AAPL,2017-09-21T16:22:00,1506025320,153.35,153.35,153.35,153.35,153.35,737,153.35,144.525,2736
2195,AAPL,2017-09-21T16:21:00,1506025260,153.37,153.38,153.38,153.36,153.36,305,153.36656,144.53,100
2196,AAPL,2017-09-21T16:20:00,1506025200,153.36,153.36,153.36,153.36,153.36,105,153.36,144.53,0
2197,AAPL,2017-09-21T16:19:00,1506025140,153.38,153.38,153.38,153.38,153.38,153,153.38,144.53,0
2198,AAPL,2017-09-21T16:17:00,1506025020,153.37,153.39,153.39,153.35,153.35,332,153.3659,144.53,0
2199,AAPL,2017-09-21T16:16:00,1506024960,153.35,153.35,153.35,153.35,153.35,0,153.35,144.55,150
2200,AAPL,2017-09-21T16:15:00,1506024900,153.37,153.35,153.39,153.35,153.39,200,153.37,144.565,466
2201,AAPL,2017-09-21T16:12:00,1506024720,153.34,153.33,153.35,153.33,153.35,1100,153.34273,144.59,42063
2202,AAPL,2017-09-21T16:11:00,1506024660,153.34,153.33,153.35,153.33,153.35,750,153.33827,144.51525,820816
2203,AAPL,2017-09-21T16:10:00,1506024600,153.315,153.3,153.34,153.29,153.32,400,153.3125,144.595,7976
2204,AAPL,2017-09-21T16:09:00,1506024540,153.28,153.26,153.3,153.26,153.3,10938,153.29604,144.565,9001
2205,AAPL,2017-09-21T16:08:00,1506024480,153.23,153.23,153.23,153.23,153.23,500,153.23,144.54,1300
2206,AAPL,2017-09-21T16:07:00,1506024420,153.245,153.25,153.25,153.24,153.24,440,153.24773,144.545,21647
2207,AAPL,2017-09-21T16:06:00,1506024360,153.24,153.26,153.26,153.22,153.26,5586,153.25785,144.525,25344
2208,AAPL,2017-09-21T16:05:00,1506024300,153.255,153.26,153.26,153.25,153.26,1968,153.25898,144.505,20455
2209,AAPL,2017-09-21T16:04:00,1506024240,153.275,153.3,153.3,153.25,153.25,2324,153.27216,144.5,16975
2210,AAPL,2017-09-21T16:03:00,1506024180,153.3,153.3,153.3,153.3,153.3,1287,153.3,144.495,85461
2211,AAPL,2017-09-21T16:02:00,1506024120,153.355,153.3,153.43,153.28,153.43,69500,153.4176,144.49,114669
2212,AAPL,2017-09-21T16:01:00,1506024060,153.325,153.35,153.35,153.3,153.3,4366,153.3091,144.47,62854
2213,AAPL,2017-09-21T16:00:00,1506024000,153.36,153.39,153.42,153.3,153.3,2943440,153.38995,144.485,750233
2214,AAPL,2017-09-21T15:59:00,1506023940,153.41,153.35,153.48,153.34,153.41,390010,153.38317,144.4525,1055050
2215,AAPL,2017-09-21T15:58:00,1506023880,153.4016,153.4,153.4632,153.34,153.35,224828,153.38727,144.46,387366
2216,AAPL,2017-09-21T15:57:00,1506023820,153.43,153.48,153.48,153.38,153.3953,126189,153.42544,144.475,154011
2217,AAPL,2017-09-21T15:56:00,1506023760,153.4855,153.4653,153.51,153.461,153.48,132136,153.4907,144.515,84025
2218,AAPL,2017-09-21T15:55:00,1506023700,153.455,153.46,153.47,153.44,153.46,138756,153.45697,144.515,56778
2219,AAPL,2017-09-21T15:54:00,1506023640,153.435,153.395,153.49,153.38,153.4653,103908,153.44298,144.4875,40807
2220,AAPL,2017-09-21T15:53:00,1506023580,153.405,153.3899,153.44,153.37,153.395,106853,153.40116,144.485,66883
2221,AAPL,2017-09-21T15:52:00,1506023520,153.38,153.4,153.41,153.35,153.3847,102820,153.38406,144.485,58493
2222,AAPL,2017-09-21T15:51:00,1506023460,153.39035,153.41,153.43,153.3507,153.4,123471,153.38478,144.51,72169
2223,AAPL,2017-09-21T15:50:00,1506023400,153.4857,153.57,153.57,153.4014,153.4199,295226,153.49075,144.565,187754
2224,AAPL,2017-09-21T15:49:00,1506023340,153.595,153.63,153.63,153.56,153.575,95758,153.59227,144.625,43359
2225,AAPL,2017-09-21T15:48:00,1506023280,153.635,153.66,153.67,153.6,153.6257,63034,153.62653,144.635,47754
2226,AAPL,2017-09-21T15:47:00,1506023220,153.66,153.7043,153.72,153.6,153.67,106319,153.65817,144.655,116742
2227,AAPL,2017-09-21T15:46:00,1506023160,153.705,153.7,153.74,153.67,153.7,76093,153.70429,144.665,72134
2228,AAPL,2017-09-21T15:45:00,1506023100,153.685,153.65,153.74,153.63,153.6973,89745,153.68782,144.638,30191
2229,AAPL,2017-09-21T15:44:00,1506023040,153.69995,153.74,153.7499,153.65,153.66,97255,153.69467,144.64,58888
2230,AAPL,2017-09-21T15:43:00,1506022980,153.78,153.84,153.85,153.71,153.74,125948,153.7656,144.7,68778
2231,AAPL,2017-09-21T15:42:00,1506022920,153.8775,153.895,153.91,153.845,153.845,48136,153.88352,144.765,15174
2232,AAPL,2017-09-21T15:41:00,1506022860,153.90745,153.94,153.9449,153.87,153.9,52800,153.90894,144.7825,54184
2233,AAPL,2017-09-21T15:40:00,1506022800,153.9175,153.89,153.955,153.88,153.94,69492,153.91205,144.79,36764
2234,AAPL,2017-09-21T15:39:00,1506022740,153.905,153.9048,153.92,153.89,153.8916,35671,153.90254,144.8,25653
2235,AAPL,2017-09-21T15:38:00,1506022680,153.91,153.92,153.93,153.89,153.9,42129,153.90919,144.8125,26081
2236,AAPL,2017-09-21T15:37:00,1506022620,153.92,153.9361,153.94,153.9,153.92,50629,153.92239,144.83,27207
2237,AAPL,2017-09-21T15:36:00,1506022560,153.935,153.945,153.96,153.91,153.93,55443,153.93966,144.83,22733
2238,AAPL,2017-09-21T15:35:00,1506022500,153.94,153.88,154,153.88,153.945,71346,153.95162,144.825,25488
2239,AAPL,2017-09-21T15:34:00,1506022440,153.8725,153.86,153.89,153.855,153.885,33775,153.87705,144.7733,9744
2240,AAPL,2017-09-21T15:33:00,1506022380,153.86785,153.884,153.8857,153.85,153.86,33611,153.8671,144.7675,9228
2241,AAPL,2017-09-21T15:32:00,1506022320,153.885,153.885,153.9,153.87,153.881,23425,153.88477,144.775,5127
2242,AAPL,2017-09-21T15:31:00,1506022260,153.88,153.91,153.91,153.85,153.8847,59034,153.87898,144.76855,13695
2243,AAPL,2017-09-21T15:30:00,1506022200,153.9,153.9,153.92,153.88,153.91,40768,153.90491,144.7783,15616
2244,AAPL,2017-09-21T15:29:00,1506022140,153.89495,153.885,153.9199,153.87,153.9017,27879,153.88886,144.76885,20993
2245,AAPL,2017-09-21T15:28:00,1506022080,153.90115,153.93,153.9323,153.87,153.89,30380,153.90794,144.785,11800
2246,AAPL,2017-09-21T15:27:00,1506022020,153.94,153.915,153.97,153.91,153.935,55900,153.93579,144.8025,17611
2247,AAPL,2017-09-21T15:26:00,1506021960,153.945,153.96,153.98,153.91,153.91,47570,153.94717,144.805,27544
2248,AAPL,2017-09-21T15:25:00,1506021900,153.91,153.855,153.98,153.84,153.97,46636,153.90471,144.7675,47495
2249,AAPL,2017-09-21T15:24:00,1506021840,153.85285,153.8757,153.8757,153.83,153.86,29730,153.85549,144.705,15778
2250,AAPL,2017-09-21T15:23:00,1506021780,153.84,153.84,153.88,153.8,153.87,30811,153.8452,144.7,6746
2251,AAPL,2017-09-21T15:22:00,1506021720,153.83995,153.8517,153.8599,153.82,153.84,22514,153.84563,144.6975,83568
2252,AAPL,2017-09-21T15:21:00,1506021660,153.8255,153.805,153.861,153.79,153.8595,36386,153.82126,144.6775,6619
2253,AAPL,2017-09-21T15:20:00,1506021600,153.81995,153.821,153.8399,153.8,153.8,22025,153.81818,144.67,15204
2254,AAPL,2017-09-21T15:19:00,1506021540,153.845,153.8647,153.87,153.82,153.82,32535,153.85192,144.665,8561
2255,AAPL,2017-09-21T15:18:00,1506021480,153.8275,153.79,153.865,153.79,153.86,68562,153.82092,144.67,14884
2256,AAPL,2017-09-21T15:17:00,1506021420,153.765,153.73,153.8,153.73,153.79,31973,153.77098,144.6525,14945
2257,AAPL,2017-09-21T15:16:00,1506021360,153.7528,153.72,153.7956,153.71,153.73,63287,153.76042,144.6475,9290
2258,AAPL,2017-09-21T15:15:00,1506021300,153.685,153.63,153.74,153.63,153.725,41939,153.69526,144.633,51965
2259,AAPL,2017-09-21T15:14:00,1506021240,153.6575,153.69,153.695,153.62,153.62,49551,153.65287,144.625,44202
2260,AAPL,2017-09-21T15:13:00,1506021180,153.715,153.705,153.74,153.69,153.69,52456,153.71436,144.66,10745
2261,AAPL,2017-09-21T15:12:00,1506021120,153.75795,153.8237,153.8259,153.69,153.7013,99929,153.75446,144.67,11555
2262,AAPL,2017-09-21T15:11:00,1506021060,153.87,153.915,153.92,153.82,153.8229,48140,153.87274,144.73,34710
2263,AAPL,2017-09-21T15:10:00,1506021000,153.9,153.91,153.92,153.88,153.9154,22195,153.90073,144.7725,1641
2264,AAPL,2017-09-21T15:09:00,1506020940,153.909,153.91,153.938,153.88,153.91,40836,153.90775,144.79,47109
2265,AAPL,2017-09-21T15:08:00,1506020880,153.885,153.88,153.91,153.86,153.91,28593,153.87768,144.76,58428
2266,AAPL,2017-09-21T15:07:00,1506020820,153.8771,153.9,153.9042,153.85,153.87,42696,153.87268,144.7675,19770
2267,AAPL,2017-09-21T15:06:00,1506020760,153.925,153.95,153.95,153.9,153.9059,36515,153.92145,144.795,12032
2268,AAPL,2017-09-21T15:05:00,1506020700,153.92995,153.925,153.9449,153.915,153.9449,24226,153.93097,144.775,15034
2269,AAPL,2017-09-21T15:04:00,1506020640,153.955,153.9266,153.99,153.92,153.92,50725,153.94471,144.7832,8257
2270,AAPL,2017-09-21T15:03:00,1506020580,153.9379,153.96,153.9658,153.91,153.925,89184,153.93374,144.7575,6772
2271,AAPL,2017-09-21T15:02:00,1506020520,153.965,153.955,153.98,153.95,153.97,29558,153.96412,144.7605,7235
2272,AAPL,2017-09-21T15:01:00,1506020460,153.96,153.995,154,153.92,153.9599,46229,153.9602,144.7674,9151
2273,AAPL,2017-09-21T15:00:00,1506020400,153.9768,153.9536,154,153.9536,154,48761,153.98311,144.7675,3274
2274,AAPL,2017-09-21T14:59:00,1506020340,153.9625,153.98,153.985,153.94,153.9551,31006,153.96161,144.76,25264
2275,AAPL,2017-09-21T14:58:00,1506020280,153.98325,153.98,154,153.9665,153.98,44931,153.98363,144.765,32426
2276,AAPL,2017-09-21T14:57:00,1506020220,153.945,153.9,153.99,153.9,153.9775,40153,153.9564,144.7223,24904
2277,AAPL,2017-09-21T14:56:00,1506020160,153.91995,153.9,153.94,153.8999,153.9099,36683,153.91475,144.7,16036
2278,AAPL,2017-09-21T14:55:00,1506020100,153.8705,153.8355,153.91,153.831,153.91,26733,153.87938,144.68,17419
2279,AAPL,2017-09-21T14:54:00,1506020040,153.83,153.85,153.86,153.8,153.84,43235,153.8345,144.6775,13870
2280,AAPL,2017-09-21T14:53:00,1506019980,153.85885,153.86,153.8855,153.8322,153.85,62998,153.86789,144.685,14263
2281,AAPL,2017-09-21T14:52:00,1506019920,153.8475,153.87,153.875,153.82,153.86,25501,153.84443,144.675,64823
2282,AAPL,2017-09-21T14:51:00,1506019860,153.895,153.87,153.93,153.86,153.8799,42988,153.88963,144.68,29987
2283,AAPL,2017-09-21T14:50:00,1506019800,153.8421,153.8089,153.88,153.8042,153.86,20871,153.84799,144.655,41759
2284,AAPL,2017-09-21T14:49:00,1506019740,153.7944,153.805,153.81,153.7788,153.8,54182,153.78941,144.6275,86018
2285,AAPL,2017-09-21T14:48:00,1506019680,153.8128,153.83,153.8356,153.79,153.7954,22348,153.81295,144.635,116504
2286,AAPL,2017-09-21T14:47:00,1506019620,153.8275,153.822,153.845,153.81,153.83,23123,153.83242,144.655,41633
2287,AAPL,2017-09-21T14:46:00,1506019560,153.81,153.783,153.85,153.77,153.8287,37315,153.80051,144.62505,29108
2288,AAPL,2017-09-21T14:45:00,1506019500,153.825,153.88,153.89,153.76,153.7811,70328,153.81356,144.655,82923
2289,AAPL,2017-09-21T14:44:00,1506019440,153.92,153.9046,153.97,153.87,153.87,34161,153.9169,144.7175,79872
2290,AAPL,2017-09-21T14:43:00,1506019380,153.9,153.91,153.91,153.89,153.9099,23783,153.89951,144.72,25479
2291,AAPL,2017-09-21T14:42:00,1506019320,153.93,153.94,153.96,153.9,153.91,22967,153.93138,144.7286,25917
2292,AAPL,2017-09-21T14:41:00,1506019260,153.93,153.94,153.94,153.92,153.935,30804,153.93273,144.7295,3742
2293,AAPL,2017-09-21T14:40:00,1506019200,153.9325,153.905,153.97,153.895,153.94,36636,153.92831,144.74,46338
2294,AAPL,2017-09-21T14:39:00,1506019140,153.905,153.895,153.92,153.89,153.9043,26354,153.90731,144.74,14336
2295,AAPL,2017-09-21T14:38:00,1506019080,153.9235,153.935,153.95,153.897,153.9,36786,153.91587,144.76,12485
2296,AAPL,2017-09-21T14:37:00,1506019020,153.9,153.895,153.93,153.87,153.93,20464,153.88829,144.7573,27288
2297,AAPL,2017-09-21T14:36:00,1506018960,153.93,153.9,153.97,153.89,153.899,31841,153.93402,144.765,28890
2298,AAPL,2017-09-21T14:35:00,1506018900,153.868,153.895,153.9,153.836,153.8943,22125,153.86923,144.725,14300
2299,AAPL,2017-09-21T14:34:00,1506018840,153.88,153.86,153.92,153.84,153.9,42008,153.8861,144.725,17695
2300,AAPL,2017-09-21T14:33:00,1506018780,153.89,153.91,153.93,153.85,153.85,28086,153.89911,144.715,17105
2301,AAPL,2017-09-21T14:32:00,1506018720,153.9173,153.8846,153.95,153.8846,153.915,28319,153.92244,144.735,15687
2302,AAPL,2017-09-21T14:31:00,1506018660,153.86765,153.92,153.9253,153.81,153.88,45704,153.8721,144.7425,144512
2303,AAPL,2017-09-21T14:30:00,1506018600,153.945,153.97,153.97,153.92,153.92,18645,153.93898,144.785,14007
2304,AAPL,2017-09-21T14:29:00,1506018540,153.97,153.94,154,153.94,153.97,31093,153.97599,144.80535,4735
2305,AAPL,2017-09-21T14:28:00,1506018480,153.92825,153.9253,153.96,153.8965,153.933,29814,153.92381,144.78505,25024
2306,AAPL,2017-09-21T14:27:00,1506018420,153.92,153.9,153.95,153.89,153.93,27371,153.9269,144.7825,7768
2307,AAPL,2017-09-21T14:26:00,1506018360,153.9222,153.95,153.9544,153.89,153.8998,56524,153.92565,144.79,27454
2308,AAPL,2017-09-21T14:25:00,1506018300,153.955,153.94,153.98,153.93,153.95,26317,153.95617,144.8086,16545
2309,AAPL,2017-09-21T14:24:00,1506018240,153.935,153.9512,153.96,153.91,153.94,28218,153.93444,144.8,5481
2310,AAPL,2017-09-21T14:23:00,1506018180,154,153.98,154.06,153.94,153.95,39460,154.00152,144.825,29291
2311,AAPL,2017-09-21T14:22:00,1506018120,153.96665,153.9483,153.99,153.9433,153.979,29337,153.96042,144.805,30531
2312,AAPL,2017-09-21T14:21:00,1506018060,153.9905,154.0533,154.06,153.921,153.94,92497,153.98277,144.835,12512
2313,AAPL,2017-09-21T14:20:00,1506018000,154.075,154.0599,154.11,154.04,154.0556,52265,154.0603,144.87,10091
2314,AAPL,2017-09-21T14:19:00,1506017940,154.065,154.05,154.09,154.04,154.0544,19973,154.06307,144.87,6877
2315,AAPL,2017-09-21T14:18:00,1506017880,154.0425,154.11,154.114,153.971,154.0433,127544,154.01701,144.865,9790
2316,AAPL,2017-09-21T14:17:00,1506017820,154.13905,154.13,154.17,154.1081,154.12,30890,154.13508,144.89,9030
2317,AAPL,2017-09-21T14:16:00,1506017760,154.165,154.22,154.22,154.11,154.11,61412,154.16627,144.9195,9214
2318,AAPL,2017-09-21T14:15:00,1506017700,154.28,154.32,154.33,154.23,154.23,22378,154.29711,144.9445,10815
2319,AAPL,2017-09-21T14:14:00,1506017640,154.2769,154.25,154.32,154.2338,154.32,17617,154.27515,144.955,3890
2320,AAPL,2017-09-21T14:13:00,1506017580,154.29,154.34,154.34,154.24,154.255,17143,154.27428,144.975,74029
2321,AAPL,2017-09-21T14:12:00,1506017520,154.3,154.2444,154.36,154.24,154.34,57681,154.3128,144.965,32338
2322,AAPL,2017-09-21T14:11:00,1506017460,154.235,154.23,154.25,154.22,154.25,19122,154.23346,144.915,5280
2323,AAPL,2017-09-21T14:10:00,1506017400,154.24,154.25,154.26,154.22,154.24,15073,154.24272,144.93,4286
2324,AAPL,2017-09-21T14:09:00,1506017340,154.2825,154.28,154.315,154.25,154.25,24743,154.2836,144.93665,6892
2325,AAPL,2017-09-21T14:08:00,1506017280,154.25,154.26,154.27,154.23,154.27,27775,154.25256,144.94,7695
2326,AAPL,2017-09-21T14:07:00,1506017220,154.26805,154.24,154.2961,154.24,154.26,31499,154.2699,144.945,21700
2327,AAPL,2017-09-21T14:06:00,1506017160,154.22,154.1901,154.25,154.19,154.24,41761,154.23294,144.9305,6700
2328,AAPL,2017-09-21T14:05:00,1506017100,154.19,154.21,154.21,154.17,154.1958,36445,154.197,144.9375,4995
2329,AAPL,2017-09-21T14:04:00,1506017040,154.15765,154.0953,154.22,154.0953,154.2199,37426,154.17684,144.93,5013
2330,AAPL,2017-09-21T14:03:00,1506016980,154.085,154.08,154.1,154.07,154.0993,24443,154.08658,144.90495,9217
2331,AAPL,2017-09-21T14:02:00,1506016920,154.095,154.11,154.11,154.08,154.08,25188,154.09997,144.91,49631
2332,AAPL,2017-09-21T14:01:00,1506016860,154.11495,154.13,154.1499,154.08,154.11,16876,154.10927,144.93,6800
2333,AAPL,2017-09-21T14:00:00,1506016800,154.1542,154.14,154.18,154.1284,154.1357,23360,154.1593,144.955,11750
2334,AAPL,2017-09-21T13:59:00,1506016740,154.15495,154.18,154.1899,154.12,154.13,15827,154.16663,144.95,2983
2335,AAPL,2017-09-21T13:58:00,1506016680,154.1305,154.09,154.18,154.081,154.18,21276,154.12123,144.94,9581
2336,AAPL,2017-09-21T13:57:00,1506016620,154.095,154.155,154.16,154.03,154.0899,86591,154.09264,144.93655,9095
2337,AAPL,2017-09-21T13:56:00,1506016560,154.1999,154.244,154.2698,154.13,154.15,89442,154.18497,144.9575,9973
2338,AAPL,2017-09-21T13:55:00,1506016500,154.23,154.17,154.29,154.17,154.25,52650,154.23559,144.9475,32965
2339,AAPL,2017-09-21T13:54:00,1506016440,154.15505,154.1584,154.1701,154.14,154.167,18590,154.15727,144.9165,57197
2340,AAPL,2017-09-21T13:53:00,1506016380,154.165,154.2,154.21,154.12,154.1598,37170,154.16589,144.91,12200
2341,AAPL,2017-09-21T13:52:00,1506016320,154.20005,154.2358,154.24,154.1601,154.21,32898,154.19782,144.905,34290
2342,AAPL,2017-09-21T13:51:00,1506016260,154.23995,154.2799,154.2799,154.2,154.235,30079,154.22679,144.903,16585
2343,AAPL,2017-09-21T13:50:00,1506016200,154.24,154.205,154.28,154.2,154.275,32171,154.23471,144.9,1738
2344,AAPL,2017-09-21T13:49:00,1506016140,154.22005,154.24,154.26,154.1801,154.2,37414,154.23148,144.89,11700
2345,AAPL,2017-09-21T13:48:00,1506016080,154.233,154.286,154.286,154.18,154.24,54225,154.21532,144.8983,30274
2346,AAPL,2017-09-21T13:47:00,1506016020,154.275,154.29,154.3,154.25,154.2787,25963,154.28198,144.9325,30878
2347,AAPL,2017-09-21T13:46:00,1506015960,154.33615,154.381,154.39,154.2823,154.2899,25033,154.33566,144.955,64808
2348,AAPL,2017-09-21T13:45:00,1506015900,154.375,154.39,154.4,154.35,154.3868,37572,154.38534,144.99,7199
2349,AAPL,2017-09-21T13:44:00,1506015840,154.34,154.31,154.39,154.29,154.385,32574,154.35044,144.97995,10320
2350,AAPL,2017-09-21T13:43:00,1506015780,154.355,154.3899,154.4,154.31,154.31,33579,154.37945,144.985,66617
2351,AAPL,2017-09-21T13:42:00,1506015720,154.36875,154.3475,154.39,154.3475,154.38,27653,154.36366,145.005,66833
2352,AAPL,2017-09-21T13:41:00,1506015660,154.355,154.35,154.38,154.33,154.36,27938,154.34867,145,27984
2353,AAPL,2017-09-21T13:40:00,1506015600,154.30765,154.26,154.36,154.2553,154.36,43642,154.29623,144.9632,9872
2354,AAPL,2017-09-21T13:39:00,1506015540,154.31215,154.36,154.37,154.2543,154.26,35476,154.29456,144.945,18607
2355,AAPL,2017-09-21T13:38:00,1506015480,154.37495,154.36,154.39,154.3599,154.3602,23457,154.37,144.9465,4216
2356,AAPL,2017-09-21T13:37:00,1506015420,154.385,154.42,154.42,154.35,154.36,25277,154.38351,144.94395,11412
2357,AAPL,2017-09-21T13:36:00,1506015360,154.412,154.3856,154.44,154.384,154.43,27430,154.41184,144.94495,2714
2358,AAPL,2017-09-21T13:35:00,1506015300,154.355,154.34,154.38,154.33,154.38,25820,154.35218,144.925,2711
2359,AAPL,2017-09-21T13:34:00,1506015240,154.325,154.3,154.35,154.3,154.35,27597,154.32059,144.925,6005
2360,AAPL,2017-09-21T13:33:00,1506015180,154.29,154.27,154.33,154.25,154.3,26351,154.29555,144.905,39874
2361,AAPL,2017-09-21T13:32:00,1506015120,154.315,154.37,154.38,154.25,154.28,44597,154.32945,144.925,20331
2362,AAPL,2017-09-21T13:31:00,1506015060,154.375,154.42,154.42,154.33,154.37,40195,154.37315,144.955,18234
2363,AAPL,2017-09-21T13:30:00,1506015000,154.43505,154.435,154.46,154.4101,154.42,27213,154.4417,144.965,16048
2364,AAPL,2017-09-21T13:29:00,1506014940,154.405,154.385,154.43,154.38,154.43,25589,154.41415,144.9649,6508
2365,AAPL,2017-09-21T13:28:00,1506014880,154.3624,154.39,154.3948,154.33,154.38,44102,154.36613,144.96,13858
2366,AAPL,2017-09-21T13:27:00,1506014820,154.43,154.435,154.47,154.39,154.4,47688,154.43485,144.965,17390
2367,AAPL,2017-09-21T13:26:00,1506014760,154.485,154.55,154.55,154.42,154.44,27545,154.5014,144.985,59314
2368,AAPL,2017-09-21T13:25:00,1506014700,154.5305,154.544,154.55,154.511,154.55,40818,154.53401,145.01,10776
2369,AAPL,2017-09-21T13:24:00,1506014640,154.515,154.48,154.55,154.48,154.545,39116,154.51798,145.005,29109
2370,AAPL,2017-09-21T13:23:00,1506014580,154.495,154.484,154.51,154.48,154.4932,26878,154.49144,144.99875,178508
2371,AAPL,2017-09-21T13:22:00,1506014520,154.5,154.54,154.55,154.45,154.48,49934,154.50768,145.015,110066
2372,AAPL,2017-09-21T13:21:00,1506014460,154.52,154.495,154.55,154.49,154.54,61738,154.53026,145.03505,41985
2373,AAPL,2017-09-21T13:20:00,1506014400,154.495,154.49,154.52,154.47,154.4999,101264,154.49351,145.03,85095
