ticker,time,timestamp,price,open,high,low,close,volume,vwap,Nasdaq_price,Nasdaq_volume
AAPL,2017-09-21T15:37:00,1506022620,153.92000000000002,153.9361,153.94,153.9,153.92,50629,153.92239,144.82999999999998,27207
AAPL,2017-09-21T15:36:00,1506022560,153.935,153.945,153.96,153.91,153.93,55443,153.93966,144.82999999999998,22733
AAPL,2017-09-21T15:35:00,1506022500,153.94,153.88,154.0,153.88,153.945,71346,153.95162,144.825,25488
AAPL,2017-09-21T15:34:00,1506022440,153.8725,153.86,153.89,153.855,153.885,33775,153.87705,144.7733,9744
AAPL,2017-09-21T15:33:00,1506022380,153.86785,153.884,153.8857,153.85,153.86,33611,153.8671,144.76749999999998,9228
AAPL,2017-09-21T15:32:00,1506022320,153.885,153.885,153.9,153.87,153.881,23425,153.88477,144.775,5127
AAPL,2017-09-21T15:31:00,1506022260,153.88,153.91,153.91,153.85,153.8847,59034,153.87898,144.76855,13695
AAPL,2017-09-21T15:30:00,1506022200,153.89999999999998,153.9,153.92,153.88,153.91,40768,153.90491,144.7783,15616
AAPL,2017-09-21T15:29:00,1506022140,153.89495,153.885,153.9199,153.87,153.9017,27879,153.88886,144.76885,20993
AAPL,2017-09-21T15:28:00,1506022080,153.90115,153.93,153.9323,153.87,153.89,30380,153.90794,144.78500000000003,11800
AAPL,2017-09-21T15:27:00,1506022020,153.94,153.915,153.97,153.91,153.935,55900,153.93579,144.8025,17611
AAPL,2017-09-21T15:26:00,1506021960,153.945,153.96,153.98,153.91,153.91,47570,153.94717,144.805,27544
AAPL,2017-09-21T15:25:00,1506021900,153.91,153.855,153.98,153.84,153.97,46636,153.90471,144.76749999999998,47495
AAPL,2017-09-21T15:24:00,1506021840,153.85285,153.8757,153.8757,153.83,153.86,29730,153.85549,144.70499999999998,15778
AAPL,2017-09-21T15:23:00,1506021780,153.84,153.84,153.88,153.8,153.87,30811,153.8452,144.7,6746
AAPL,2017-09-21T15:22:00,1506021720,153.83995,153.8517,153.8599,153.82,153.84,22514,153.84563,144.6975,83568
AAPL,2017-09-21T15:21:00,1506021660,153.82549999999998,153.805,153.861,153.79,153.8595,36386,153.82126,144.6775,6619
AAPL,2017-09-21T15:20:00,1506021600,153.81995,153.821,153.8399,153.8,153.8,22025,153.81818,144.67000000000002,15204
AAPL,2017-09-21T15:19:00,1506021540,153.845,153.8647,153.87,153.82,153.82,32535,153.85192,144.665,8561
AAPL,2017-09-21T15:18:00,1506021480,153.8275,153.79,153.865,153.79,153.86,68562,153.82092,144.67000000000002,14884
AAPL,2017-09-21T15:17:00,1506021420,153.765,153.73,153.8,153.73,153.79,31973,153.77098,144.6525,14945
AAPL,2017-09-21T15:16:00,1506021360,153.7528,153.72,153.7956,153.71,153.73,63287,153.76042,144.64749999999998,9290
AAPL,2017-09-21T15:15:00,1506021300,153.685,153.63,153.74,153.63,153.725,41939,153.69526,144.63299999999998,51965
AAPL,2017-09-21T15:14:00,1506021240,153.6575,153.69,153.695,153.62,153.62,49551,153.65287,144.625,44202
AAPL,2017-09-21T15:13:00,1506021180,153.715,153.705,153.74,153.69,153.69,52456,153.71436,144.66,10745
AAPL,2017-09-21T15:12:00,1506021120,153.75795,153.8237,153.8259,153.69,153.7013,99929,153.75446,144.67,11555
AAPL,2017-09-21T15:11:00,1506021060,153.87,153.915,153.92,153.82,153.8229,48140,153.87274,144.73,34710
AAPL,2017-09-21T15:10:00,1506021000,153.89999999999998,153.91,153.92,153.88,153.9154,22195,153.90073,144.77249999999998,1641
AAPL,2017-09-21T15:09:00,1506020940,153.909,153.91,153.938,153.88,153.91,40836,153.90775,144.79000000000002,47109
AAPL,2017-09-21T15:08:00,1506020880,153.885,153.88,153.91,153.86,153.91,28593,153.87768,144.76,58428
AAPL,2017-09-21T15:07:00,1506020820,153.87709999999998,153.9,153.9042,153.85,153.87,42696,153.87268,144.76749999999998,19770
AAPL,2017-09-21T15:06:00,1506020760,153.925,153.95,153.95,153.9,153.9059,36515,153.92145,144.79500000000002,12032
AAPL,2017-09-21T15:05:00,1506020700,153.92995,153.925,153.9449,153.915,153.9449,24226,153.93097,144.77499999999998,15034
AAPL,2017-09-21T15:04:00,1506020640,153.95499999999998,153.9266,153.99,153.92,153.92,50725,153.94471,144.78320000000002,8257
AAPL,2017-09-21T15:03:00,1506020580,153.9379,153.96,153.9658,153.91,153.925,89184,153.93374,144.7575,6772
AAPL,2017-09-21T15:02:00,1506020520,153.96499999999997,153.955,153.98,153.95,153.97,29558,153.96412,144.76049999999998,7235
AAPL,2017-09-21T15:01:00,1506020460,153.95999999999998,153.995,154.0,153.92,153.9599,46229,153.9602,144.7674,9151
AAPL,2017-09-21T15:00:00,1506020400,153.9768,153.9536,154.0,153.9536,154.0,48761,153.98311,144.76749999999998,3274
AAPL,2017-09-21T14:59:00,1506020340,153.9625,153.98,153.985,153.94,153.9551,31006,153.96161,144.76,25264
AAPL,2017-09-21T14:58:00,1506020280,153.98325,153.98,154.0,153.9665,153.98,44931,153.98363,144.765,32426
AAPL,2017-09-21T14:57:00,1506020220,153.945,153.9,153.99,153.9,153.9775,40153,153.9564,144.72230000000002,24904
AAPL,2017-09-21T14:56:00,1506020160,153.91995,153.9,153.94,153.8999,153.9099,36683,153.91475,144.7,16036
AAPL,2017-09-21T14:55:00,1506020100,153.8705,153.8355,153.91,153.831,153.91,26733,153.87938,144.68,17419
AAPL,2017-09-21T14:54:00,1506020040,153.83,153.85,153.86,153.8,153.84,43235,153.8345,144.6775,13870
AAPL,2017-09-21T14:53:00,1506019980,153.85885000000002,153.86,153.8855,153.8322,153.85,62998,153.86789,144.685,14263
AAPL,2017-09-21T14:52:00,1506019920,153.8475,153.87,153.875,153.82,153.86,25501,153.84443,144.675,64823
AAPL,2017-09-21T14:51:00,1506019860,153.895,153.87,153.93,153.86,153.8799,42988,153.88963,144.68,29987
AAPL,2017-09-21T14:50:00,1506019800,153.84210000000002,153.8089,153.88,153.8042,153.86,20871,153.84799,144.65499999999997,41759
AAPL,2017-09-21T14:49:00,1506019740,153.7944,153.805,153.81,153.7788,153.8,54182,153.78941,144.6275,86018
AAPL,2017-09-21T14:48:00,1506019680,153.81279999999998,153.83,153.8356,153.79,153.7954,22348,153.81295,144.635,116504
AAPL,2017-09-21T14:47:00,1506019620,153.8275,153.822,153.845,153.81,153.83,23123,153.83242,144.65499999999997,41633
AAPL,2017-09-21T14:46:00,1506019560,153.81,153.783,153.85,153.77,153.8287,37315,153.80051,144.62505,29108
AAPL,2017-09-21T14:45:00,1506019500,153.825,153.88,153.89,153.76,153.7811,70328,153.81356,144.655,82923
AAPL,2017-09-21T14:44:00,1506019440,153.92000000000002,153.9046,153.97,153.87,153.87,34161,153.9169,144.7175,79872
AAPL,2017-09-21T14:43:00,1506019380,153.89999999999998,153.91,153.91,153.89,153.9099,23783,153.89951,144.72,25479
AAPL,2017-09-21T14:42:00,1506019320,153.93,153.94,153.96,153.9,153.91,22967,153.93138,144.7286,25917
AAPL,2017-09-21T14:41:00,1506019260,153.93,153.94,153.94,153.92,153.935,30804,153.93273,144.7295,3742
AAPL,2017-09-21T14:40:00,1506019200,153.9325,153.905,153.97,153.895,153.94,36636,153.92831,144.74,46338
AAPL,2017-09-21T14:39:00,1506019140,153.90499999999997,153.895,153.92,153.89,153.9043,26354,153.90731,144.74,14336
AAPL,2017-09-21T14:38:00,1506019080,153.9235,153.935,153.95,153.897,153.9,36786,153.91587,144.76,12485
AAPL,2017-09-21T14:37:00,1506019020,153.9,153.895,153.93,153.87,153.93,20464,153.88829,144.7573,27288
AAPL,2017-09-21T14:36:00,1506018960,153.93,153.9,153.97,153.89,153.899,31841,153.93402,144.765,28890
AAPL,2017-09-21T14:35:00,1506018900,153.868,153.895,153.9,153.836,153.8943,22125,153.86923,144.72500000000002,14300
AAPL,2017-09-21T14:34:00,1506018840,153.88,153.86,153.92,153.84,153.9,42008,153.8861,144.725,17695
AAPL,2017-09-21T14:33:00,1506018780,153.89,153.91,153.93,153.85,153.85,28086,153.89911,144.71499999999997,17105
AAPL,2017-09-21T14:32:00,1506018720,153.9173,153.8846,153.95,153.8846,153.915,28319,153.92244,144.735,15687
AAPL,2017-09-21T14:31:00,1506018660,153.86765,153.92,153.9253,153.81,153.88,45704,153.8721,144.7425,144512
AAPL,2017-09-21T14:30:00,1506018600,153.945,153.97,153.97,153.92,153.92,18645,153.93898,144.78500000000003,14007
AAPL,2017-09-21T14:29:00,1506018540,153.97,153.94,154.0,153.94,153.97,31093,153.97599,144.80534999999998,4735
AAPL,2017-09-21T14:28:00,1506018480,153.92825,153.9253,153.96,153.8965,153.933,29814,153.92381,144.78505,25024
AAPL,2017-09-21T14:27:00,1506018420,153.92,153.9,153.95,153.89,153.93,27371,153.9269,144.7825,7768
AAPL,2017-09-21T14:26:00,1506018360,153.92219999999998,153.95,153.9544,153.89,153.8998,56524,153.92565,144.79000000000002,27454
AAPL,2017-09-21T14:25:00,1506018300,153.95499999999998,153.94,153.98,153.93,153.95,26317,153.95617,144.8086,16545
AAPL,2017-09-21T14:24:00,1506018240,153.935,153.9512,153.96,153.91,153.94,28218,153.93444,144.8,5481
AAPL,2017-09-21T14:23:00,1506018180,154.0,153.98,154.06,153.94,153.95,39460,154.00152,144.825,29291
AAPL,2017-09-21T14:22:00,1506018120,153.96665000000002,153.9483,153.99,153.9433,153.979,29337,153.96042,144.805,30531
AAPL,2017-09-21T14:21:00,1506018060,153.9905,154.0533,154.06,153.921,153.94,92497,153.98277,144.835,12512
AAPL,2017-09-21T14:20:00,1506018000,154.075,154.0599,154.11,154.04,154.0556,52265,154.0603,144.87,10091
AAPL,2017-09-21T14:19:00,1506017940,154.065,154.05,154.09,154.04,154.0544,19973,154.06307,144.87,6877
AAPL,2017-09-21T14:18:00,1506017880,154.04250000000002,154.11,154.114,153.971,154.0433,127544,154.01701,144.865,9790
AAPL,2017-09-21T14:17:00,1506017820,154.13905,154.13,154.17,154.1081,154.12,30890,154.13508,144.89,9030
AAPL,2017-09-21T14:16:00,1506017760,154.16500000000002,154.22,154.22,154.11,154.11,61412,154.16627,144.9195,9214
AAPL,2017-09-21T14:15:00,1506017700,154.28,154.32,154.33,154.23,154.23,22378,154.29711,144.9445,10815
AAPL,2017-09-21T14:14:00,1506017640,154.2769,154.25,154.32,154.2338,154.32,17617,154.27515,144.95499999999998,3890
AAPL,2017-09-21T14:13:00,1506017580,154.29000000000002,154.34,154.34,154.24,154.255,17143,154.27428,144.975,74029
AAPL,2017-09-21T14:12:00,1506017520,154.3,154.2444,154.36,154.24,154.34,57681,154.3128,144.96499999999997,32338
AAPL,2017-09-21T14:11:00,1506017460,154.235,154.23,154.25,154.22,154.25,19122,154.23346,144.91500000000002,5280
AAPL,2017-09-21T14:10:00,1506017400,154.24,154.25,154.26,154.22,154.24,15073,154.24272,144.93,4286
AAPL,2017-09-21T14:09:00,1506017340,154.2825,154.28,154.315,154.25,154.25,24743,154.2836,144.93665,6892
AAPL,2017-09-21T14:08:00,1506017280,154.25,154.26,154.27,154.23,154.27,27775,154.25256,144.94,7695
AAPL,2017-09-21T14:07:00,1506017220,154.26805000000002,154.24,154.2961,154.24,154.26,31499,154.2699,144.945,21700
AAPL,2017-09-21T14:06:00,1506017160,154.22,154.1901,154.25,154.19,154.24,41761,154.23294,144.9305,6700
AAPL,2017-09-21T14:05:00,1506017100,154.19,154.21,154.21,154.17,154.1958,36445,154.197,144.9375,4995
AAPL,2017-09-21T14:04:00,1506017040,154.15765,154.0953,154.22,154.0953,154.2199,37426,154.17684,144.93,5013
AAPL,2017-09-21T14:03:00,1506016980,154.08499999999998,154.08,154.1,154.07,154.0993,24443,154.08658,144.90494999999999,9217
AAPL,2017-09-21T14:02:00,1506016920,154.09500000000003,154.11,154.11,154.08,154.08,25188,154.09997,144.91,49631
AAPL,2017-09-21T14:01:00,1506016860,154.11495000000002,154.13,154.1499,154.08,154.11,16876,154.10927,144.93,6800
AAPL,2017-09-21T14:00:00,1506016800,154.1542,154.14,154.18,154.1284,154.1357,23360,154.1593,144.95499999999998,11750
AAPL,2017-09-21T13:59:00,1506016740,154.15494999999999,154.18,154.1899,154.12,154.13,15827,154.16663,144.95,2983
AAPL,2017-09-21T13:58:00,1506016680,154.13049999999998,154.09,154.18,154.081,154.18,21276,154.12123,144.94,9581
AAPL,2017-09-21T13:57:00,1506016620,154.095,154.155,154.16,154.03,154.0899,86591,154.09264,144.93655,9095
AAPL,2017-09-21T13:56:00,1506016560,154.1999,154.244,154.2698,154.13,154.15,89442,154.18497,144.95749999999998,9973
AAPL,2017-09-21T13:55:00,1506016500,154.23,154.17,154.29,154.17,154.25,52650,154.23559,144.9475,32965
AAPL,2017-09-21T13:54:00,1506016440,154.15505,154.1584,154.1701,154.14,154.167,18590,154.15727,144.91649999999998,57197
AAPL,2017-09-21T13:53:00,1506016380,154.16500000000002,154.2,154.21,154.12,154.1598,37170,154.16589,144.91,12200
AAPL,2017-09-21T13:52:00,1506016320,154.20005,154.2358,154.24,154.1601,154.21,32898,154.19782,144.90499999999997,34290
AAPL,2017-09-21T13:51:00,1506016260,154.23995,154.2799,154.2799,154.2,154.235,30079,154.22679,144.903,16585
AAPL,2017-09-21T13:50:00,1506016200,154.24,154.205,154.28,154.2,154.275,32171,154.23471,144.89999999999998,1738
AAPL,2017-09-21T13:49:00,1506016140,154.22005000000001,154.24,154.26,154.1801,154.2,37414,154.23148,144.89,11700
AAPL,2017-09-21T13:48:00,1506016080,154.233,154.286,154.286,154.18,154.24,54225,154.21532,144.8983,30274
AAPL,2017-09-21T13:47:00,1506016020,154.275,154.29,154.3,154.25,154.2787,25963,154.28198,144.9325,30878
AAPL,2017-09-21T13:46:00,1506015960,154.33614999999998,154.381,154.39,154.2823,154.2899,25033,154.33566,144.95499999999998,64808
AAPL,2017-09-21T13:45:00,1506015900,154.375,154.39,154.4,154.35,154.3868,37572,154.38534,144.99,7199
AAPL,2017-09-21T13:44:00,1506015840,154.33999999999997,154.31,154.39,154.29,154.385,32574,154.35044,144.97995,10320
AAPL,2017-09-21T13:43:00,1506015780,154.35500000000002,154.3899,154.4,154.31,154.31,33579,154.37945,144.985,66617
AAPL,2017-09-21T13:42:00,1506015720,154.36874999999998,154.3475,154.39,154.3475,154.38,27653,154.36366,145.005,66833
AAPL,2017-09-21T13:41:00,1506015660,154.35500000000002,154.35,154.38,154.33,154.36,27938,154.34867,145.0,27984
AAPL,2017-09-21T13:40:00,1506015600,154.30765000000002,154.26,154.36,154.2553,154.36,43642,154.29623,144.9632,9872
AAPL,2017-09-21T13:39:00,1506015540,154.31215,154.36,154.37,154.2543,154.26,35476,154.29456,144.945,18607
AAPL,2017-09-21T13:38:00,1506015480,154.37495,154.36,154.39,154.3599,154.3602,23457,154.37,144.94650000000001,4216
AAPL,2017-09-21T13:37:00,1506015420,154.385,154.42,154.42,154.35,154.36,25277,154.38351,144.94395,11412
AAPL,2017-09-21T13:36:00,1506015360,154.41199999999998,154.3856,154.44,154.384,154.43,27430,154.41184,144.94495,2714
AAPL,2017-09-21T13:35:00,1506015300,154.35500000000002,154.34,154.38,154.33,154.38,25820,154.35218,144.925,2711
AAPL,2017-09-21T13:34:00,1506015240,154.325,154.3,154.35,154.3,154.35,27597,154.32059,144.925,6005
AAPL,2017-09-21T13:33:00,1506015180,154.29000000000002,154.27,154.33,154.25,154.3,26351,154.29555,144.90499999999997,39874
AAPL,2017-09-21T13:32:00,1506015120,154.315,154.37,154.38,154.25,154.28,44597,154.32945,144.925,20331
AAPL,2017-09-21T13:31:00,1506015060,154.375,154.42,154.42,154.33,154.37,40195,154.37315,144.95499999999998,18234
AAPL,2017-09-21T13:30:00,1506015000,154.43505,154.435,154.46,154.4101,154.42,27213,154.4417,144.96499999999997,16048
AAPL,2017-09-21T13:29:00,1506014940,154.405,154.385,154.43,154.38,154.43,25589,154.41415,144.9649,6508
AAPL,2017-09-21T13:28:00,1506014880,154.3624,154.39,154.3948,154.33,154.38,44102,154.36613,144.95999999999998,13858
AAPL,2017-09-21T13:27:00,1506014820,154.43,154.435,154.47,154.39,154.4,47688,154.43485,144.96499999999997,17390
AAPL,2017-09-21T13:26:00,1506014760,154.485,154.55,154.55,154.42,154.44,27545,154.5014,144.985,59314
AAPL,2017-09-21T13:25:00,1506014700,154.53050000000002,154.544,154.55,154.511,154.55,40818,154.53401,145.01,10776
AAPL,2017-09-21T13:24:00,1506014640,154.515,154.48,154.55,154.48,154.545,39116,154.51798,145.005,29109
AAPL,2017-09-21T13:23:00,1506014580,154.495,154.484,154.51,154.48,154.4932,26878,154.49144,144.99875,178508
AAPL,2017-09-21T13:22:00,1506014520,154.5,154.54,154.55,154.45,154.48,49934,154.50768,145.015,110066
AAPL,2017-09-21T13:21:00,1506014460,154.52,154.495,154.55,154.49,154.54,61738,154.53026,145.03505,41985
AAPL,2017-09-21T13:20:00,1506014400,154.495,154.49,154.52,154.47,154.4999,101264,154.49351,145.03,85095
AAPL,2017-09-21T13:19:00,1506014340,154.43189999999998,154.3738,154.49,154.3738,154.4891,79136,154.4267,145.04500000000002,290590
AAPL,2017-09-21T13:18:00,1506014280,154.37,154.35,154.39,154.35,154.37,69084,154.37652,145.015,109428
AAPL,2017-09-21T13:17:00,1506014220,154.325,154.3,154.35,154.3,154.35,49869,154.3367,145.00495,255430
AAPL,2017-09-21T13:16:00,1506014160,154.275,154.24,154.31,154.24,154.29,53068,154.28328,144.98250000000002,20658
AAPL,2017-09-21T13:15:00,1506014100,154.23250000000002,154.2,154.27,154.195,154.235,26689,154.24436,144.98000000000002,12562
AAPL,2017-09-21T13:14:00,1506014040,154.22,154.2302,154.26,154.18,154.1992,51269,154.21606,144.975,16352
AAPL,2017-09-21T13:13:00,1506013980,154.24194999999997,154.26,154.26,154.2239,154.24,24458,154.24282,144.95999999999998,5354
AAPL,2017-09-21T13:12:00,1506013920,154.23,154.24,154.26,154.2,154.26,38994,154.22857,144.9475,48620
AAPL,2017-09-21T13:11:00,1506013860,154.27499999999998,154.28,154.32,154.23,154.2516,49348,154.27833,144.9665,25684
AAPL,2017-09-21T13:10:00,1506013800,154.265,154.31,154.31,154.22,154.2792,46130,154.26712,144.96499999999997,52585
AAPL,2017-09-21T13:09:00,1506013740,154.245,154.16,154.34,154.15,154.31,89656,154.25275,144.94004999999999,206924
AAPL,2017-09-21T13:08:00,1506013680,154.1353,154.12,154.1706,154.1,154.16,57596,154.13897,144.89749999999998,52014
AAPL,2017-09-21T13:07:00,1506013620,154.0565,153.978,154.14,153.973,154.11,92253,154.04406,144.847,7962
AAPL,2017-09-21T13:06:00,1506013560,153.95999999999998,153.95,153.98,153.94,153.973,15386,153.95875,144.81,41794
AAPL,2017-09-21T13:05:00,1506013500,153.9575,153.95,153.985,153.93,153.955,34073,153.95952,144.815,33432
AAPL,2017-09-21T13:04:00,1506013440,153.95999999999998,153.9449,153.98,153.94,153.952,31034,153.95836,144.84,1718
AAPL,2017-09-21T13:03:00,1506013380,153.92,153.91,153.95,153.89,153.94,31702,153.91272,144.83005,12363
AAPL,2017-09-21T13:02:00,1506013320,153.944,153.94,153.98,153.908,153.908,39882,153.95173,144.845,15621
AAPL,2017-09-21T13:01:00,1506013260,153.91,153.88,153.94,153.88,153.94,34877,153.90005,144.82,1300
AAPL,2017-09-21T13:00:00,1506013200,153.865,153.89,153.9,153.83,153.87,44293,153.87134,144.7932,6867
AAPL,2017-09-21T12:59:00,1506013140,153.925,153.95,153.96,153.89,153.89,27181,153.92088,144.80214999999998,53271
AAPL,2017-09-21T12:58:00,1506013080,153.9525,153.915,153.99,153.915,153.9542,21085,153.95285,144.81965000000002,17776
AAPL,2017-09-21T12:57:00,1506013020,153.95499999999998,154.0,154.0,153.91,153.915,23293,153.96259,144.81875,13206
AAPL,2017-09-21T12:56:00,1506012960,153.9725,153.94,154.01,153.935,154.0,50429,153.98247,144.8225,13952
AAPL,2017-09-21T12:55:00,1506012900,153.935,153.935,153.95,153.92,153.935,22336,153.9348,144.805,1258
AAPL,2017-09-21T12:54:00,1506012840,153.965,153.94,154.0,153.93,153.94,44573,153.96096,144.8175,9464
AAPL,2017-09-21T12:53:00,1506012780,153.905,153.95,153.95,153.86,153.94,43084,153.91059,144.8325,22618
AAPL,2017-09-21T12:52:00,1506012720,153.91500000000002,153.8823,153.97,153.86,153.96,43046,153.91095,144.8345,30771
AAPL,2017-09-21T12:51:00,1506012660,153.87,153.86,153.89,153.85,153.89,21477,153.86274,144.775,1250
AAPL,2017-09-21T12:50:00,1506012600,153.82,153.78,153.88,153.76,153.86,33175,153.8257,144.76,23730
AAPL,2017-09-21T12:49:00,1506012540,153.755,153.7697,153.78,153.73,153.78,22603,153.75236,144.765,5260
AAPL,2017-09-21T12:48:00,1506012480,153.77245,153.7883,153.8,153.7449,153.76,32703,153.77336,144.745,7614
AAPL,2017-09-21T12:47:00,1506012420,153.7475,153.75,153.785,153.71,153.785,21170,153.7388,144.72500000000002,11063
AAPL,2017-09-21T12:46:00,1506012360,153.745,153.72,153.78,153.71,153.74,26928,153.74571,144.71634999999998,13460
AAPL,2017-09-21T12:45:00,1506012300,153.7225,153.74,153.75,153.695,153.72,48837,153.72039,144.675,39659
AAPL,2017-09-21T12:44:00,1506012240,153.6949,153.7201,153.7498,153.64,153.7498,35622,153.69771,144.64499999999998,2700
AAPL,2017-09-21T12:43:00,1506012180,153.64435,153.635,153.7287,153.56,153.72,61413,153.6383,144.62,16881
AAPL,2017-09-21T12:42:00,1506012120,153.66250000000002,153.66,153.705,153.62,153.63,37096,153.66707,144.635,29931
AAPL,2017-09-21T12:41:00,1506012060,153.687,153.76,153.764,153.61,153.66,67880,153.65509,144.67000000000002,50204
AAPL,2017-09-21T12:40:00,1506012000,153.76600000000002,153.735,153.81,153.722,153.76,30320,153.7677,144.73000000000002,56634
AAPL,2017-09-21T12:39:00,1506011940,153.7825,153.885,153.885,153.68,153.74,71558,153.75748,144.745,13014
AAPL,2017-09-21T12:38:00,1506011880,153.91500000000002,153.95,153.96,153.87,153.885,20039,153.91517,144.78,15685
AAPL,2017-09-21T12:37:00,1506011820,153.9718,153.9853,154.0036,153.94,153.95,17629,153.97497,144.815,9006
AAPL,2017-09-21T12:36:00,1506011760,153.98,153.9744,154.01,153.95,153.985,34351,153.9903,144.79500000000002,7638
AAPL,2017-09-21T12:35:00,1506011700,153.95,153.914,154.0,153.9,153.97,37170,153.95893,144.78,18091
AAPL,2017-09-21T12:34:00,1506011640,153.89780000000002,153.91,153.9156,153.88,153.91,20848,153.89801,144.75,13511
AAPL,2017-09-21T12:33:00,1506011580,153.89,153.8965,153.91,153.87,153.9,41287,153.89128,144.765,23376
AAPL,2017-09-21T12:32:00,1506011520,153.91500000000002,153.96,153.96,153.87,153.8935,42731,153.91706,144.76,84196
AAPL,2017-09-21T12:31:00,1506011460,153.97,153.97,154.0,153.94,153.95,28272,153.9612,144.78325,13169
AAPL,2017-09-21T12:30:00,1506011400,153.96,153.99,153.99,153.93,153.96,21177,153.95583,144.79500000000002,34585
AAPL,2017-09-21T12:29:00,1506011340,153.98000000000002,153.98,154.0,153.96,153.99,14253,153.98296,144.82,38136
AAPL,2017-09-21T12:28:00,1506011280,153.975,153.9644,154.0,153.95,153.98,49752,153.97664,144.83995,10817
AAPL,2017-09-21T12:27:00,1506011220,153.9475,153.965,153.97,153.925,153.959,29950,153.94754,144.8117,13057
AAPL,2017-09-21T12:26:00,1506011160,153.935,153.905,153.97,153.9,153.96,28767,153.94532,144.825,7185
AAPL,2017-09-21T12:25:00,1506011100,153.8787,153.91,153.9267,153.8307,153.9,40375,153.87954,144.825,24784
AAPL,2017-09-21T12:24:00,1506011040,153.93995,154.01,154.0199,153.86,153.91,96514,153.92195,144.83505,112059
AAPL,2017-09-21T12:23:00,1506010980,154.035,154.04,154.06,154.01,154.01,27000,154.03723,144.905,28127
AAPL,2017-09-21T12:22:00,1506010920,154.07375,154.1075,154.1075,154.04,154.04,44185,154.07607,144.91,85268
AAPL,2017-09-21T12:21:00,1506010860,154.09,154.03,154.15,154.03,154.11,33419,154.09874,144.8875,26642
AAPL,2017-09-21T12:20:00,1506010800,154.0455,154.07,154.071,154.02,154.03,43971,154.04176,144.86,5732
AAPL,2017-09-21T12:19:00,1506010740,154.11325,154.1565,154.1565,154.07,154.07,27702,154.10599,144.84795000000003,71902
AAPL,2017-09-21T12:18:00,1506010680,154.1295,154.1,154.16,154.099,154.1547,34342,154.13547,144.85500000000002,10178
AAPL,2017-09-21T12:17:00,1506010620,154.09,154.106,154.12,154.06,154.11,37455,154.08772,144.86,9326
AAPL,2017-09-21T12:16:00,1506010560,154.1106,154.1154,154.1312,154.09,154.1053,22493,154.11044,144.88,47890
AAPL,2017-09-21T12:15:00,1506010500,154.11495000000002,154.11,154.1399,154.09,154.11,19329,154.1107,144.875,14038
AAPL,2017-09-21T12:14:00,1506010440,154.12,154.11,154.14,154.1,154.11,50831,154.11364,144.885,36489
AAPL,2017-09-21T12:13:00,1506010380,154.14999999999998,154.18,154.2,154.1,154.1,43793,154.15361,144.89,42904
AAPL,2017-09-21T12:12:00,1506010320,154.125,154.1,154.19,154.06,154.1744,62662,154.15193,144.86005,91638
AAPL,2017-09-21T12:11:00,1506010260,154.03,153.96,154.1,153.96,154.1,34957,154.01375,144.8,59913
AAPL,2017-09-21T12:10:00,1506010200,154.02210000000002,154.06,154.0842,153.96,153.96,46666,154.02765,144.77735,18603
AAPL,2017-09-21T12:09:00,1506010140,154.10500000000002,154.16,154.16,154.05,154.05,41990,154.09599,144.77255,9474
AAPL,2017-09-21T12:08:00,1506010080,154.13335,154.1109,154.1667,154.1,154.16,47983,154.13489,144.765,24727
AAPL,2017-09-21T12:07:00,1506010020,154.105,154.1,154.14,154.07,154.1188,28767,154.10674,144.72,15900
AAPL,2017-09-21T12:06:00,1506009960,154.095,154.09,154.12,154.07,154.108,26634,154.0962,144.72995,33077
AAPL,2017-09-21T12:05:00,1506009900,154.07,154.042,154.11,154.03,154.08,29656,154.07592,144.73000000000002,21463
AAPL,2017-09-21T12:04:00,1506009840,154.091,154.1465,154.15,154.032,154.032,34583,154.1107,144.75504999999998,18377
AAPL,2017-09-21T12:03:00,1506009780,154.14,154.12,154.17,154.11,154.15,37320,154.15067,144.765,15869
AAPL,2017-09-21T12:02:00,1506009720,154.09265,154.0453,154.14,154.0453,154.11,53658,154.1146,144.725,30450
AAPL,2017-09-21T12:01:00,1506009660,154.0275,154.0054,154.05,154.005,154.0452,14268,154.02938,144.6925,11145
AAPL,2017-09-21T12:00:00,1506009600,154.0385,154.05,154.077,154.0,154.0,25307,154.03594,144.6855,9792
AAPL,2017-09-21T11:59:00,1506009540,154.015,154.01,154.05,153.98,154.04,23865,154.01373,144.68,36189
AAPL,2017-09-21T11:58:00,1506009480,154.01749999999998,154.01,154.035,154.0,154.0,20111,154.01923,144.7,14686
AAPL,2017-09-21T11:57:00,1506009420,154.0,154.03,154.04,153.96,154.01,35308,153.9971,144.7037,8674
AAPL,2017-09-21T11:56:00,1506009360,153.99779999999998,154.0201,154.0356,153.96,154.03,25985,154.00088,144.6975,21318
AAPL,2017-09-21T11:55:00,1506009300,153.97,153.93,154.02,153.92,154.02,30162,153.9728,144.67,14858
AAPL,2017-09-21T11:54:00,1506009240,153.9533,153.9952,153.9966,153.91,153.93,29921,153.94519,144.67000000000002,43294
AAPL,2017-09-21T11:53:00,1506009180,154.04,154.12,154.13,153.95,153.9951,56599,153.99948,144.7025,40496
AAPL,2017-09-21T11:52:00,1506009120,154.12,154.09,154.18,154.06,154.12,95063,154.13187,144.74,11733
AAPL,2017-09-21T11:51:00,1506009060,154.065,154.03,154.1,154.03,154.09,42942,154.06504,144.7074,18715
